PROP_MAN 11.0
2017         0.000  14212800.000   1296000.000  M50 FT FPS SEC
 14274240.000   -3597218.990668  -18205009.867442  -12296189.493109  20062.224653   5560.360742 -14098.882027  907581.4
 14274480.000    1290281.116194  -16222612.855599  -15188670.267935  20417.424822  10857.507195  -9857.828113  907581.4
 14274720.000    6083768.584368  -13057263.426732  -16970481.357394  19284.029684  15358.466586  -4900.105035  907581.4
 14274960.000   10433994.104932   -8940441.282194  -17512195.652120  16746.214283  18738.468052    413.363169  907581.4
 14275200.000   14024072.926349   -4172261.114265  -16774432.489352  12987.841728  20753.451717   5697.309665  907581.4
 14275440.000   16592009.916716     899975.980306  -14810611.493428   8279.924457  21256.550105  10568.155977  907581.4
 14275680.000   17949557.565322    5906496.888788  -11763333.952874   2962.587467  20208.590494  14670.590222  907581.4
 14275920.000   17996169.921217   10481558.287344   -7854562.080237  -2577.631047  17682.540671  17702.692927  907581.4
 14276160.000   16726943.511879   14290160.085755   -3369940.524833  -7935.095620  13860.320945  19439.245047  907581.4
 14276400.000   14233626.242511   17052934.600597    1361922.807399 -12715.183215   9020.974861  19749.968686  907581.4
 14276640.000   10698258.108787   18567201.362812    5993761.687944 -16565.087165   3520.459531  18610.813619  907581.4
 14276880.000    6379705.717904   18722232.933743   10185595.212142 -19201.513156  -2235.965486  16106.095311  907581.4
 14277120.000    1594299.798369   17507354.441473   13630062.656791 -20431.836047  -7825.107033  12421.477888  907581.4
 14277360.000   -3307749.625421   15012400.823111   16075127.979518 -20167.988395 -12838.024691   7829.250228  907581.4
 14277600.000   -7968209.106601   11420538.102220   17342320.907405 -18431.130660 -16910.321438   2666.116354  907581.4
 14277840.000  -12046774.517760    6994569.113157   17339311.657797 -15348.554171 -19746.603683  -2690.976145  907581.4
 14278080.000  -15245573.145526    2057801.926606   16066406.538906 -11144.425959 -21140.964188  -7851.618946  907581.4
 14278320.000  -17330622.820597   -3029261.615948   13616473.616120  -6123.885764 -20991.160112 -12439.361767  907581.4
 14278560.000  -18148862.010435   -7894850.081624   10168416.962655   -652.308266 -19306.321591 -16117.978094  907581.4
 14278800.000  -17639644.042877  -12182932.331563    5974514.509184   4870.152413 -16207.982406 -18616.122641  907581.4
 14279040.000  -15839650.897396  -15579487.803756    1342195.479080  10037.687657 -11922.716752 -19748.705481  907581.4
 14279280.000  -12880529.811569  -17835941.370559   -3388627.854893  14469.870031  -6765.949384 -19431.988614  907581.4
 14279520.000   -8979196.844678  -18787746.097499   -7870898.831516  17841.192931  -1117.892014 -17690.577774  907581.4
 14279760.000   -4421546.923348  -18366442.880178  -11776315.843637  19905.938720   4606.149300 -14654.989141  907581.4
 14280000.000     458989.756432  -16604264.932458  -14819572.057673  20515.972473   9987.748285 -10550.439691  907581.4
 14280240.000    5306140.329471  -13631120.349028  -16778986.142744  19629.876444  14636.241899  -5678.422969  907581.4
 14280480.000    9766665.650705   -9664585.003303  -17512152.384313  17313.904608  18215.891042   -394.072763  907581.4
 14280720.000   13515641.070865   -4993916.957031  -16965823.094334  13736.272579  20468.403246   4919.190768  907581.4
 14280960.000   16279588.318403      40685.795276  -15179517.994071   9154.986917  21229.935693   9876.024817  907581.4
 14281200.000   17856073.489105    5072260.088903  -12282891.161071   3900.875011  20442.817186  14115.052999  907581.4
 14281440.000   18128629.718260    9733367.156026   -8486825.098558  -1644.636882  18161.002468  17324.871496  907581.4
 14281680.000   17075809.574934   13682794.769271   -4068600.108124  -7075.839260  14548.224304  19267.232475  907581.4
 14281920.000   14773445.206678   16630897.325493     648132.516121 -11993.041446   9867.927427  19796.696125  907581.4
 14282160.000   11389478.828251   18361362.013480    5317251.696848 -16033.332031   4463.985921  18872.787272  907581.4
 14282400.000    7171658.555534   18747526.092430    9595978.896735 -18898.958840  -1265.244114  16563.738725  907581.4
 14282640.000    2428995.236268   17761753.418539   13170510.149895 -20380.332301  -6898.356909  13040.986054  907581.4
 14282880.000   -2491339.866350   15477115.604461   15779206.539546 -20370.845951 -12022.804805   8564.957272  907581.4
 14283120.000   -7229680.354935   12061504.221083   17231613.099801 -18873.321577 -16265.717503   3464.423667  907581.4
 14283360.000  -11440050.355535    7764934.080296   17421907.700064 -15998.040834 -19319.481459  -1888.310502  907581.4
 14283600.000  -14815005.418793    2901292.085557   16336270.397334 -11953.931534 -20962.425518  -7103.276065  907581.4
 14283840.000  -17107744.087448   -2174248.843796   14053900.544451  -7034.570620 -21074.321556 -11799.912458  907581.4
 14284080.000  -18150099.540006   -7090825.869083   10741451.806911  -1597.793892 -19645.525311 -15634.355598  907581.4
 14284320.000  -17865037.199603  -11488770.674769    6641207.267957   3959.210106 -16778.681719 -18324.125059  907581.4
 14284560.000  -16272765.301864  -15046039.411630    2053653.147236   9228.320243 -12683.018052 -19669.983324  907581.4
 14284800.000  -13489644.459899  -17502227.676036   -2684608.783011  13821.603809  -7659.795741 -19572.279584  907581.4
 14285040.000   -9719680.654249  -18678065.402469   -7225930.214177  17401.406350  -2079.467363 -18039.285561  907581.4
 14285280.000   -5239202.114469  -18488628.428380  -11237594.616574  19706.510606   3647.379763 -15186.156453  907581.4
 14285520.000    -376090.848779  -16949184.637821  -14426413.283520  20570.988433   9101.720577 -11224.802151  907581.4
 14285760.000    4514534.396430  -14173450.271387  -16560001.455179  19934.882249  13887.165440  -6446.634340  907581.4
 14286000.000    9076203.899769  -10364720.025341  -17483252.482263  17846.633892  17657.908842  -1200.223626  907581.4
 14286240.000   12976643.388263   -5800841.299845  -17129096.048792  14458.065090  20141.887140   4133.626705  907581.4
 14286480.000   15931410.285788    -814258.479953  -15523129.215090  10013.731739  21158.819045   9167.956401  907581.4
 14286720.000   17724278.837074    4231660.155013  -12781873.432578   4834.311508  20632.813454  13536.347520  907581.4
 14286960.000   18223052.732377    8968551.766480   -9104794.817981   -704.481732  18598.776730  16918.197105  907581.4
 14287200.000   17389751.009673   13049794.177695   -4760347.657429  -6197.991477  15202.178416  19062.963259  907581.4
 14287440.000   15284045.301940   16176133.733878     -66657.489018 -11242.210297  10690.114906  19810.162758  907581.4
 14287680.000   12059380.162296   18118157.413190    4631894.386451 -15464.866478   5393.902454  19103.069181  907581.4
 14287920.000    7951764.045233   18733624.257880    8990352.560517 -18554.687895   -296.128395  16993.708135  907581.4
 14288160.000    3262146.613680   17978023.455730   12688979.439232 -20285.204455  -5961.197222  13638.741896  907581.4
 14288400.000   -1666088.599255   15907556.560674   15456962.598106 -20531.341511 -11186.084743   9286.389862  907581.4
 14288640.000   -6472599.021319   12674533.870415   17092135.940126 -19277.387148 -15590.118529   4256.730847  907581.4
 14288880.000  -10806380.144256    8515738.987762   17475351.670623 -16616.144153 -18853.941157  -1082.730961  907581.4
 14289120.000  -14351033.640676    3735049.270836   16578770.417481 -12741.376025 -20740.984727  -6343.078248  907581.4
 14289360.000  -16847446.559942   -1318464.365917   14467761.739561  -7934.005373 -21113.335675 -11140.899260  907581.4
 14289600.000  -18112598.429151   -6275573.381434   11296407.011327  -2543.634696 -19942.251386 -15124.837726  907581.4
 14289840.000  -18053197.260728  -10773695.209442    7296620.459531   3036.123157 -17311.669262 -18001.707534  907581.4
 14290080.000  -16672898.716448  -14483492.690865    2761450.713783   8395.879872 -13413.262018 -19558.572830  907581.4
 14290320.000  -14072463.599869  -17133358.510109   -1976377.067102  13141.064626  -8533.538411 -19680.082672  907581.4
 14290560.000  -10442467.387618  -18529742.715600   -6569220.701535  16922.692301  -3032.240993 -18358.102281  907581.4
 14290800.000   -6049020.908464  -18571481.074704  -10680475.992792  19464.329706   2685.525467 -15692.073608  907581.4
 14291040.000   -1213747.890718  -17256927.100797  -14009542.200514  20582.515311   8200.928551 -11880.389567  907581.4
 14291280.000    3710144.139174  -14683447.893471  -16313713.002032  20198.823776  13112.734589  -7203.863396  907581.4
 14291520.000    8363677.722204  -11039702.054350  -17425433.935466  18343.542337  17065.792383  -2004.017783  907581.4
 14291760.000   12407890.667432   -6591619.093844  -17263957.563692  15152.018556  19774.938396   3341.547630  907581.4
 14292000.000   15547955.299854   -1663226.131734  -15840883.105642  10854.543339  21043.828904   8445.237996  907581.4
 14292240.000   17554244.969037    3386384.858227  -13259421.238340   5761.204144  20778.498213  12935.631701  907581.4
 14292480.000   18279092.361992    8188718.281180   -9707342.092089    241.001423  18995.192461  16483.726960  907581.4
 14292720.000   17667993.145144   12392509.573399   -5443846.826422  -5303.219299  15820.788957  18827.084890  907581.4
 14292960.000   15764278.438128   15689607.495411    -780998.468039 -10464.173242  11485.714163  19790.657675  907581.4
 14293200.000   12706471.640882   17838062.557722    3939154.399472 -14861.017027   6307.900115  19301.460171  907581.4
 14293440.000    8718291.697965   18680417.145799    8370055.271724 -18169.358700    668.918044  17395.246459  907581.4
 14293680.000    4091945.596711   18155466.388513   12186585.023460 -20146.471585  -5015.974531  14213.615968  907581.4
 14293920.000    -833758.797322   16302505.738648   15109205.638800 -20649.041989 -10329.900956   9992.157434  907581.4
 14294160.000   -5698566.205471   13257961.888357   16924346.001214 -19642.454765 -14885.195287   5041.503612  907581.4
 14294400.000  -10147131.738691    9244955.945233   17499703.232907 -17201.749974 -18351.337508   -276.104213  907581.4
 14294640.000  -13854677.509165    4556807.770520   16793461.083852 -13504.953540 -20477.121678  -5573.204439  907581.4
 14294880.000  -16550287.191037    -464163.650130   14857158.018609  -8820.281422 -21107.778030 -10463.858095  907581.4
 14295120.000  -18036458.534149   -5451214.752826   11832073.615139  -3487.856117 -20195.819965 -14590.509860  907581.4
 14295360.000  -18203715.622315  -10039625.764256    7939332.651640   2103.150533 -17805.887083 -17649.528920  907581.4
 14295600.000  -17039095.422739  -13893451.009246    3464071.453533   7542.624011 -14111.874497 -19414.624463  907581.4
 14295840.000  -14627507.285609  -16730491.723088   -1265421.300472  12430.311577  -9385.049005 -19754.972679  907581.4
 14296080.000  -11145642.063482  -18343391.197798   -5902080.881158  16406.618152  -3973.866731 -18646.025112  907581.4
 14296320.000   -6848768.958494  -18615036.381518  -10105982.194153  19180.479568   1723.055508 -16171.349105  907581.4
 14296560.000   -2051560.343832  -17526924.672212  -13569600.018553  20550.999735   7287.899692 -12515.434428  907581.4
 14296800.000    2895407.355615  -15159947.076662  -16040301.443294  20421.379424  12315.362820  -7948.060018  907581.4
 14297040.000    7631367.887004  -11687820.325359  -17338363.416150  18803.660004  16441.677230  -2803.197282  907581.4
 14297280.000   11811326.207165   -7364078.049043  -17369501.679939  15816.235254  19369.165314   2545.365883  907581.4
 14297520.000   15130626.766264   -2503745.826865  -16131353.783341  11674.907314  20885.955254   7709.776336  907581.4
 14297760.000   17346685.312400    2539103.313359  -13713677.717350   6678.254003  20880.428794  12314.616997  907581.4
 14298000.000   18296603.026574    7396552.822430  -10292236.396056   1188.072040  19349.812801  16022.830490  907581.4
 14298240.000   17909474.007001   11713401.487866   -6116600.838651  -4395.360771  16402.593772  18560.381940  907581.4
 14298480.000   16212207.827481   15173314.727639   -1492312.190031  -9662.277860  12252.382425  19738.068517  907581.4
 14298720.000   13328113.023243   17522442.537854    3241485.286951 -14224.284481   7203.175623  19467.060229  907581.4
 14298960.000    9468091.218454   18588564.408901    7737248.262084 -17744.678709   1626.836391  17766.781752  907581.4
 14299200.000    4914950.118832   18293997.978189   11665041.347576 -19964.815236  -4065.855347  14763.502938  907581.4
 14299440.000       2199.180320   16661138.177464   14737082.964238 -20723.345456  -9457.062499  10679.775212  907581.4
 14299680.000   -4910768.749538   13810352.228499   16728812.682091 -19966.980269 -14153.226938   5816.390801  907581.4
 14299920.000   -9465030.586221    9950685.136283   17494988.053006 -17752.624242 -17813.255595    529.453093  907581.4
 14300160.000  -13328082.058223    5364345.958001   16979898.822665 -14242.068867 -20171.967667  -4795.548277  907581.4
 14300400.000  -16217716.451353     386253.837657   15221176.612078  -9690.210642 -21057.820576  -9770.713190  907581.4
 14300640.000  -17922375.025220   -4620027.100015   12347151.569530  -4427.515311 -20405.144671 -14032.611980  907581.4
 14300880.000  -18316664.372334   -9288503.257777    8567836.944035   1162.548062 -18259.747893 -17268.102086  907581.4
 14301120.000  -17370941.498520  -13277457.505005    4159950.936941   6670.378891 -14777.113805 -19238.103546  907581.4
 14301360.000  -15153980.296112  -16294750.478531    -553230.078565  11690.696777 -10212.615147 -19796.378472  907581.4
 14301600.000  -11828145.148619  -18119738.527791   -5225811.164399  15853.956862  -4902.774333 -18902.062066  907581.4
 14301840.000   -7637292.819299  -18619694.088978   -9515156.101191  18855.012097    761.100836 -16622.888853  907581.4
 14302080.000   -2888408.884907  -17759365.839491  -13107382.422239  20476.154735   6363.294797 -13128.975492  907581.4
 14302320.000    2071349.919294  -15603017.385245  -15740351.310228  20602.062373  11495.401736  -8678.429232  907581.4
 14302560.000    6880161.600518  -12309094.161798  -17222455.098136  19226.337778  15785.612475  -3597.162152  907581.4
