PROP_MAN 11.0
2017         0.000  14043206.982   1296000.000  M50 FT FPS SEC
 14358733.000   16102514.385318   -1484473.550655  -15295621.333476  11032.851855  20433.079601   9633.595153  907581.4
 14358973.000   18130686.071305    3413830.321652  -12452250.466019   5763.985116  20135.983277  13916.419667  907581.4
 14359213.000   18834927.284173    8062777.039632   -8697100.255543     67.525193  18367.241404  17184.672334  907581.4
 14359453.000   18162184.721240   12122196.349207   -4304410.353774  -5640.226796  15253.008402  19195.974080  907581.4
 14359693.000   16160383.717103   15294479.526094     404074.317657 -10939.385143  11019.862774  19799.646206  907581.4
 14359933.000   12975407.183030   17346935.308596    5082842.274511 -15438.962262   5978.808507  18949.758602  907581.4
 14360173.000    8840395.580486   18129300.046130    9388410.961261 -18807.465868    501.241165  16709.010141  907581.4
 14360413.000    4058336.688289   17584856.233160   13004953.815209 -20798.015637  -5009.700161  13243.614189  907581.4
 14360653.000   -1020601.993902   15754372.139625   15667703.795965 -21266.696859 -10150.078557   8809.972811  907581.4
 14360893.000   -6025056.441545   12772552.956948   17182208.126658 -20181.393128 -14545.628488   3733.715753  907581.4
 14361133.000  -10589492.833507    8857790.981635   17438107.960926 -17622.426985 -17877.282566  -1614.163689  907581.4
 14361373.000  -14380596.940617    4296156.886303   16416884.813838 -13776.264043 -19903.361147  -6843.903323  907581.4
 14361613.000  -17121250.289538    -579270.601580   14193077.703801  -8921.982940 -20476.047181 -11574.262961  907581.4
 14361853.000  -18610600.035335   -5412318.874414   10929052.818348  -3412.495861 -19552.065460 -15458.962649  907581.4
 14362093.000  -18738961.977392   -9849512.323514    6863537.761592   2349.860513 -17197.278197 -18211.907058  907581.4
 14362333.000  -17496303.537810  -13566029.069513    2294444.124064   7942.143185 -13583.366798 -19629.340111  907581.4
 14362573.000  -14973376.663924  -16289854.274849   -2443022.133611  12952.832347  -8976.027488 -19606.355179  907581.4
 14362813.000  -11355131.818648  -17822097.923823   -7001296.394876  17013.582717  -3714.980365 -18145.595099  907581.4
 14363053.000   -6906848.668260  -18051685.316023  -11046401.295121  19827.598307   1812.481891 -15356.787464  907581.4
 14363293.000   -1954171.391849  -16963210.332634  -14282677.153967  21191.629706   7201.588726 -11447.211680  907581.4
 14363533.000    3141130.994544  -14637452.334361  -16474254.999789  21009.377259  12060.440783  -6704.494063  907581.4
 14363773.000    8007573.100042  -11244905.686904  -17461785.100183  19296.356078  16037.631852  -1474.775056  907581.4
 14364013.000   12290648.889742   -7033106.191578  -17173533.691656  16177.522048  18846.148191   3862.362414  907581.4
 14364253.000   15678078.756320   -2308807.632935  -15630262.161282  11877.740196  20282.268522   8919.970784  907581.4
 14364493.000   17922117.803575    2583813.223798  -12943894.411006   6707.037127  20239.825626  13329.761226  907581.4
 14364733.000   18857644.806268    7287720.263188   -9309858.703364   1040.014925  18718.658258  16768.312749  907581.4
 14364973.000   18414698.452065   11458824.985308   -4993429.790526  -4709.549201  15826.630358  18980.818067  907581.4
 14365213.000   16624325.124874   14791399.109344    -310657.961245 -10119.089335  11773.749134  19801.888968  907581.4
 14365453.000   13616809.474371   17040969.290073    4394887.535686 -14789.547057   6857.354416  19169.251553  907581.4
 14365693.000    9612241.768211   18042734.129559    8777715.285077 -18376.503943   1439.756670  17129.334336  907581.4
 14365933.000    4904088.640956   17723859.018447   12516262.791732 -20616.839502  -4080.045538  13833.697071  907581.4
 14366173.000    -162816.428504   16108593.415041   15336746.112849 -21348.103038  -9297.160439   9526.256617  907581.4
 14366413.000   -5217885.402274   13315991.413830   17033147.013827 -20519.198039 -13831.345859   4523.953142  907581.4
 14366653.000   -9891890.021183    9550702.382357   17481832.947501 -18192.113533 -17353.565014   -807.718501  907581.4
 14366893.000  -13843544.168329    5087926.408566   16650191.679233 -14536.310624 -19608.282401  -6080.159214  907581.4
 14367133.000  -16784046.087751     253550.275464   14598940.993509  -9817.203993 -20431.182000 -10908.852852  907581.4
 14367373.000  -18498025.830903   -4599310.770227   11477841.045300  -4377.716658 -19761.089039 -14940.696531  907581.4
 14367613.000  -18859393.013734   -9115821.151769    7515091.735972   1385.355366 -17645.186150 -17879.121413  907581.4
 14367853.000  -17841004.552453  -12965384.560504    3000994.076665   7049.274236 -14237.335041 -19506.681319  907581.4
 14368093.000  -15517115.305277  -15866200.651830   -1733315.612150  12197.286205  -9787.845643 -19702.840768  907581.4
 14368333.000  -12058057.043773  -17606330.332559   -6340468.147296  16450.705929  -4624.851556 -18453.867506  907581.4
 14368573.000   -7717480.163956  -18059408.499845  -10482821.748446  19498.375496    871.398311 -15853.856252  907581.4
 14368813.000   -2813233.756760  -17193644.945577  -13857487.273573  21119.639467   6298.088889 -12096.250842  907581.4
 14369053.000    2296322.351140  -15073596.312823  -16218398.586136  21199.359197  11260.111038  -7457.925044  907581.4
 14369293.000    7238580.124660  -11854855.838315  -17393836.654133  19734.298232  15398.366468  -2277.666313  907581.4
 14369533.000   11653493.359488   -7772392.942281  -17298392.201482  16831.534412  18414.158271   3068.276284  907581.4
 14369773.000   15219228.726103   -3123586.513667  -15938867.601834  12700.620518  20089.064671   8192.190321  907581.4
 14370013.000   17675166.762056    1752949.978994  -13413815.280798   7639.222756  20299.875893  12721.516074  907581.4
 14370253.000   18840815.002560    6501456.958723   -9906836.725945   2013.772363  19028.110590  16324.339513  907581.4
 14370493.000   18629422.318600   10774722.627061   -5673801.414801  -3765.616107  16363.327428  18734.202911  907581.4
 14370733.000   17055003.907181   14259601.048609   -1024534.179235  -9274.520021  12498.431039  19771.049399  907581.4
 14370973.000   14231938.433708   16700445.141700    3699908.247440 -14106.559196   7716.769505  19356.593318  907581.4
 14371213.000   10366722.957114   17918372.626600    8152647.025466 -17905.368866   2370.546809  17520.928749  907581.4
 14371453.000    5742612.714693   17824625.838690   12006911.343790 -20391.846587  -3146.321093  14400.430502  907581.4
 14371693.000     698376.404505   16426938.413912   14980356.456946 -21385.275001  -8428.828517  10226.305995  907581.4
 14371933.000   -4396950.822937   13828503.264657   16855704.690614 -20815.399385 -13091.469341   5306.002453  907581.4
 14372173.000   -9171128.425244   10219888.298299   17496267.770325 -18725.610183 -16795.768457     -0.531973  907581.4
 14372413.000  -13275600.238280    5864916.267371   16855484.755971 -15268.547428 -19273.243331  -5306.639363  907581.4
 14372653.000  -16410482.618272    1081585.517499   14980116.117107 -10694.885145 -20343.447867 -10225.699246  907581.4
 14372893.000  -18346245.205901   -3780731.241872   12007042.278146  -5336.929143 -19927.188468 -14397.896068  907581.4
 14373133.000  -18940636.491859   -8366566.619751    8153603.616062    414.637417 -18053.299770 -17516.671273  907581.4
 14373373.000  -18149442.959107  -12340312.751333    3702011.586625   6138.405167 -14857.704549 -19351.484257  907581.4
 14373613.000  -16030200.260375  -15411065.122611   -1021229.271247  11413.304085 -10574.848516 -19766.366358  907581.4
 14373853.000  -12738187.049485  -17354359.932771   -5669552.943800  15851.198430  -5520.406719 -18731.251278  907581.4
 14374093.000   -8514828.948337  -18028857.296550   -9902209.950276  19126.989364    -66.850463 -16324.292054  907581.4
 14374333.000   -3669489.878927  -17386535.127519  -13409585.650903  21003.052184   5385.711697 -12724.884397  907581.4
 14374573.000    1443654.070809  -15475672.730335  -15935830.687321  21345.589924  10439.874648  -8198.621376  907581.4
 14374813.000    6451634.442782  -12436701.523816  -17297144.207595  20132.390244  14729.602667  -3076.496344  907581.4
 14375053.000   10989601.458444   -8491596.405550  -17394615.751054  17452.684016  17945.253721   2269.283837  907581.4
 14375293.000   14726830.656338   -3927770.627149  -16221030.294637  13499.908742  19854.126495   7451.130704  907581.4
 14375533.000   17390309.587569     922372.737067  -13861428.811552   8558.950863  20316.328644  12092.286130  907581.4
 14375773.000   18784522.082876    5705129.128455  -10487312.465291   2987.072973  19295.407237  15853.255748  907581.4
 14376013.000   18806042.057141   10070921.978267   -6344728.389271  -2809.941845  16862.423751  18456.271246  907581.4
 14376253.000   17451789.957867   13699924.059289   -1736736.073809  -8406.869859  13192.972851  19707.216377  907581.4
 14376493.000   14819886.027282   16325919.295709    2998723.017888 -13391.040380   8555.607307  19511.656741  907581.4
 14376733.000   11102738.817202   17756383.918027    7513949.240483 -17394.584238   3291.901552  17883.353746  907581.4
 14376973.000    6572739.709954   17886913.754766   11477529.795497 -20123.161156  -2210.225941  14943.281623  907581.4
 14377213.000    1561811.544188   16708774.057262   14599013.564692 -21378.034401  -7546.627796  10909.440409  907581.4
 14377453.000   -3563342.348499   14309101.319640   16650188.457403 -21069.593708 -12327.391480   6079.116432  907581.4
 14377693.000   -8428197.757632   10864040.264940   17481500.962467 -19222.412272 -16205.181413    806.220970  907581.4
 14377933.000  -12677555.432484    6625566.849718   17032509.918209 -15971.791328 -18898.931173  -4524.855086  907581.4
 14378173.000  -16001034.986030    1903197.518734   15336041.220694 -11553.708257 -20212.947782  -9525.833766  907581.4
 14378413.000  -18155405.046134   -2958230.184657   12515868.462655  -6288.642993 -20050.343856 -13831.461814  907581.4
 14378653.000  -18982427.939441   -7603350.100707    8778072.156517   -560.340241 -18421.157413 -17125.386477  907581.4
 14378893.000  -18420859.801416  -11692228.844150    4396334.174329   5211.642950 -15443.378703 -19164.276042  907581.4
 14379133.000  -16511369.586729  -14925513.570839    -308011.680544  10602.920713 -11335.222564 -19797.072816  907581.4
 14379373.000  -13393812.374479  -17066757.855181   -4989773.301624  15216.744035  -6399.387153 -18977.423572  907581.4
 14379613.000   -9296820.439671  -17960019.529294   -9305659.671619  18714.787842   -999.668281 -16767.316602  907581.4
 14379853.000   -4520603.736022  -17541217.066518  -12939813.962983  20842.665188   4467.259895 -13331.793089  907581.4
 14380093.000     585567.798175  -15842340.426689  -15627016.501476  21448.137210   9602.517251  -8924.783637  907581.4
 14380333.000    5649114.080475  -12988460.239491  -17171687.556195  20490.026593  14033.894379  -3868.990470  907581.4
 14380573.000   10301087.167856   -9188173.368626  -17461585.710767  18039.317599  17441.458163   1467.970505  907581.4
 14380813.000   14202503.353541   -4718415.772044  -16475548.323692  14273.218306  19578.853442   6699.089151  907581.4
 14381053.000   17068492.552285      95297.059086  -14284974.025718   9462.954856  20289.907754  11444.420605  907581.4
 14381293.000   18688859.500800    4901981.401334  -11048996.665549   3956.188238  19520.086418  15357.078934  907581.4
 14381533.000   18943726.640650    9350416.655217   -7003495.921091  -1846.461205  17322.284207  18148.463029  907581.4
 14381773.000   17812920.307019   13114839.022526   -2444325.287161  -7519.817756  13854.705692  19610.753372  907581.4
 14382013.000   15378102.646734   15919153.860936    2294245.942844 -12645.894051   9370.684173  19633.904491  907581.4
 14382253.000   11817134.442160   17557717.626773    6864313.643941 -16846.272304   4200.245881  18215.251514  907581.4
 14382493.000    7390933.647928   17910792.031700   10930385.526881 -19811.770499  -1275.476280  15460.171091  907581.4
 14382733.000    2423874.747856   16953292.234333   14194412.679516 -21326.024049  -6653.967740  11573.076058  907581.4
 14382973.000   -2720463.608197   14756229.909715   16417677.132462 -21280.429698 -11541.940964   6840.691621  907581.4
 14383213.000   -7666073.939738   11481013.222557   17437991.014036 -19680.384257 -15583.872890   1610.036624  907581.4
 14383453.000  -12051821.583344    7367310.718377   17181143.032295 -16643.472264 -18486.809536  -3737.252136  907581.4
 14383693.000  -15557412.387684    2715586.099686   15665987.479519 -12390.403829 -20039.983321  -8811.708672  907581.4
 14383933.000  -17926431.737024   -2134509.797704   13003098.844727  -7229.769068 -20129.562131 -13242.979834  907581.4
 14384173.000  -18985024.665627   -6828568.019628    9387003.838194  -1537.065153 -18747.310921 -16706.011069  907581.4
 14384413.000  -18654957.511601  -11023150.916801    5082363.701334   4271.108674 -15992.657934 -18945.182091  907581.4
 14384550.000  -17848819.296821  -13073427.844972    2436250.141878   7473.815574 -13878.510207 -19606.730056  922015.1
 14384790.000  -15424004.827618  -15885238.044039   -2301057.009859  12608.591421  -9409.548221 -19627.630203  922015.1
 14385030.000  -11870870.505262  -17535027.678427   -6869563.281735  16818.539572  -4254.977095 -18209.045183  922015.1
 14385270.000   -7449965.225489  -17903089.625650  -10934508.612467  19795.862179   1205.627564 -15457.628052  922015.1
 14385510.000   -2484977.058773  -16963864.574499  -14198738.855576  21325.265990   6572.323724 -11577.859859  922015.1
 14385750.000    2661348.944188  -14787230.935096  -16424303.960547  21298.308279  11454.577731  -6855.353012  922015.1
 14385990.000    7613762.538056  -11532836.707593  -17449371.777740  19719.452528  15499.259181  -1634.789180  922015.1
 14386230.000   12011470.404094   -7438164.444171  -17199450.586977  16703.829662  18414.422551   3704.904073  922015.1
